#File written at: Wed Apr 10 15:06:17 2024
#xmin=0.0,ymin=0.0,cell_size=1.0,nx=101,ny=101
2.427415108840553e-16,6.936969550930185e-16,1.7206764933377786e-15,4.118015420985022e-15,9.649794899507357e-15,2.2190457343819123e-14,5.009442296741162e-14,1.1102417948752677e-13,2.4158003071941825e-13,5.16091076124825e-13,1.082478074190818e-12,2.22917669566447e-12,4.50720190336984e-12,8.947686341853611e-12,1.7440522984135676e-11,3.337771378730814e-11,6.271982933014897e-11,1.1571958669076565e-10,2.0963554503428128e-10,3.728901631916415e-10,6.51263099005206e-10,1.1168449498555333e-09,1.8805779156139124e-09,3.1092286523204393e-09,5.047513518263713e-09,8.045743626894364e-09,1.2592709097702937e-08,1.9352475177925044e-08,2.9202370299685754e-08,4.326770408624725e-08,6.294676779816655e-08,8.991796818236253e-08,1.2611960187314253e-07,1.7369254123877909e-07,2.3487766043217562e-07,3.1186280580186576e-07,4.065800851549284e-07,5.204615263210144e-07,6.541699235640408e-07,8.07330025054398e-07,9.782949064174318e-07,1.1639809827102e-06,1.3598117902802187e-06,1.5597970559610985e-06,1.7567631402926054e-06,1.942735707416432e-06,2.109449724230217e-06,2.2489473394671222e-06,2.3542027065559523e-06,2.419706333967042e-06,2.4419434794253903e-06,2.4197065613407176e-06,2.3542029339296278e-06,2.2489473394671222e-06,2.109449724230217e-06,1.942735707416432e-06,1.7567631402926054e-06,1.5597970559610985e-06,1.3598119039670564e-06,1.1639809827102e-06,9.782950201042695e-07,8.073301387412357e-07,6.541699804074597e-07,5.204615831644333e-07,4.065801135766378e-07,3.1186280580186576e-07,2.3487766043217562e-07,1.7369256966048852e-07,1.2611961608399724e-07,8.991796818236253e-08,6.294676779816655e-08,4.326770408624725e-08,2.9202370299685754e-08,1.9352475177925044e-08,1.2592709985881356e-08,8.045743626894364e-09,5.047513074174503e-09,3.1092286523204393e-09,1.8805779156139124e-09,1.1168449498555333e-09,6.512630434940547e-10,3.7289013543606586e-10,2.0963553115649347e-10,1.1571957281297784e-10,6.271982239125506e-11,3.3377710317861187e-11,1.7440522984135676e-11,8.947686341853611e-12,4.507201036008102e-12,2.2291764788240354e-12,1.082478074190818e-12,5.16091076124825e-13,2.4158000361436394e-13,1.1102417271126319e-13,5.009442296741162e-14,2.2190457343819123e-14,9.64979405247441e-15,4.118015420985022e-15,1.7206764933377786e-15,6.936969550930185e-16,2.427415108840553e-16
6.936969550930185e-16,1.9783170225964614e-15,4.894515934721457e-15,1.1682625692039685e-14,2.730404268023838e-14,6.262672265543515e-14,1.4102565957466867e-13,3.117973544283781e-13,6.768499606277234e-13,1.4426605526515757e-12,3.0192066294981723e-12,6.20416131663637e-12,1.251811848623774e-11,2.480072917865339e-11,4.824613625276086e-11,9.215868346235112e-11,1.7285746445327987e-10,3.1836142055929884e-10,5.757513910076284e-10,1.0224296964622681e-09,1.78285941565548e-09,3.0527198546792533e-09,5.13267650603666e-09,8.474000168234852e-09,1.373792191117218e-08,2.1869649202699293e-08,3.418620408979223e-08,5.2474479872444135e-08,7.909212484946693e-08,1.1705928670835419e-07,1.7012399666782585e-07,2.4277937882288825e-07,3.402075208214228e-07,4.6812436949039693e-07,6.325036565613118e-07,8.39167455524148e-07,1.093244009098271e-06,1.398517269990407e-06,1.7567094801052008e-06,2.1667694909410784e-06,2.624251237648423e-06,3.120881729046232e-06,3.6444141642277827e-06,4.178843937552301e-06,4.7050252760527655e-06,5.201692147238646e-06,5.646817953675054e-06,6.019204192853067e-06,6.30013983027311e-06,6.474957444879692e-06,6.534301974170376e-06,6.474957899627043e-06,6.30013983027311e-06,6.019204192853067e-06,5.646818408422405e-06,5.201692147238646e-06,4.7050252760527655e-06,4.178843937552301e-06,3.644414391601458e-06,3.120881729046232e-06,2.624251237648423e-06,2.166769718314754e-06,1.7567095937920385e-06,1.3985173836772447e-06,1.0932441227851086e-06,8.39167455524148e-07,6.325037134047307e-07,4.6812436949039693e-07,3.4020754924313223e-07,2.427794072445977e-07,1.7012399666782585e-07,1.1705928670835419e-07,7.909212484946693e-08,5.2474479872444135e-08,3.418620408979223e-08,2.1869650979056132e-08,1.373792191117218e-08,8.473999280056432e-09,5.13267650603666e-09,3.0527198546792533e-09,1.782859193610875e-09,1.0224296964622681e-09,5.757513354964772e-10,3.183613928037232e-10,1.7285745057549207e-10,9.215867652345722e-11,4.824612931386696e-11,2.4800727443929915e-11,1.2518117618876001e-11,6.204160882955501e-12,3.019206412657738e-12,1.4426604442313584e-12,6.768499064176148e-13,3.1179732732332377e-13,1.4102564602214152e-13,6.262672265543515e-14,2.730404268023838e-14,1.1682624845006737e-14,4.894515511204983e-15,1.9783170225964614e-15,6.936969550930185e-16
1.720676599216897e-15,4.894515934721457e-15,1.2070825973964014e-14,2.8716124530342446e-14,6.68938306982135e-14,1.5294161065642492e-13,3.4332657702050573e-13,7.567664485515213e-13,1.637941518528585e-12,3.4811496133629882e-12,7.2650635507542916e-12,1.4888562605008815e-11,2.996169631841461e-11,5.920845064233404e-11,1.1489666856823177e-10,2.1894763779783943e-10,4.097173156303313e-10,7.529071810452592e-10,1.358667511830447e-09,2.4076916016468886e-09,4.1899173019999125e-09,7.160241732862005e-09,1.2016228012612373e-08,1.9802826045633992e-08,3.204828402658677e-08,5.0933206097170114e-08,7.949058300482648e-08,1.218283642856477e-07,1.8335754248255398e-07,2.7099804356112145e-07,3.933235745989805e-07,5.60595367460337e-07,7.846280709600251e-07,1.0784308415168198e-06,1.4555728284904035e-06,1.9292469914944377e-06,2.5110373371717287e-06,3.209437636542134e-06,4.0282307054440025e-06,4.964877007296309e-06,6.009116077621002e-06,7.141999958548695e-06,8.335573511430994e-06,9.553376003168523e-06,1.0751853551482782e-05,1.1882680155395065e-05,1.2895837244286668e-05,1.3743217095907312e-05,1.438237632100936e-05,1.4780057426833082e-05,1.4915046449459624e-05,1.4780058336327784e-05,1.4382378139998764e-05,1.3743218005402014e-05,1.289583815378137e-05,1.1882680155395065e-05,1.0751853551482782e-05,9.553376003168523e-06,8.335573511430994e-06,7.142000413296046e-06,6.009116532368353e-06,4.96487746204366e-06,4.028231160191353e-06,3.209438091289485e-06,2.5110373371717287e-06,1.9292469914944377e-06,1.4555728284904035e-06,1.0784309552036575e-06,7.846281278034439e-07,5.60595367460337e-07,3.933236030206899e-07,2.7099804356112145e-07,1.8335754248255398e-07,1.218283642856477e-07,7.949058300482648e-08,5.093320964988379e-08,3.204828402658677e-08,1.9802824269277153e-08,1.2016228012612373e-08,7.160241288772795e-09,4.1899173019999125e-09,2.4076913796022836e-09,1.3586674008081445e-09,7.529070700229568e-10,4.0971723236360447e-10,2.189475822866882e-10,1.1489665469044397e-10,5.920843676454624e-11,2.996169284896766e-11,1.4888559135561863e-11,7.2650626833925536e-12,3.4811493965225537e-12,1.6379414101083678e-12,7.567663943414127e-13,3.433265499154514e-13,1.5294159710389776e-13,6.689382392194992e-14,2.8716124530342446e-14,1.2070825973964014e-14,4.894515511204983e-15,1.7206764933377786e-15
4.118015420985022e-15,1.1682625692039685e-14,2.8716124530342446e-14,6.807896531669383e-14,1.5804696960886044e-13,3.601404927316282e-13,8.058178690290019e-13,1.7705647061341812e-12,3.82037370488808e-12,8.095138274988312e-12,1.684501323151455e-11,3.442317264568118e-11,6.908219829515616e-11,1.3615075733497406e-10,2.635210105683683e-10,5.009032078007181e-10,9.350561436249905e-10,1.7142272046299922e-09,3.086364053217494e-09,5.457264862229749e-09,9.476602613744944e-09,1.6161461502406382e-08,2.7068191243984074e-08,4.4523417841446644e-08,7.192308970616068e-08,1.1410337208417332e-07,1.7777826144538267e-07,2.720246072840382e-07,4.087770548721892e-07,6.032715873516281e-07,8.743524517740298e-07,1.2445332231436623e-06,1.739690105750924e-06,2.3882607820269186e-06,3.219845666535548e-06,4.263151822669897e-06,5.543295173993101e-06,7.078572252794402e-06,8.876929314283188e-06,1.0932472832791973e-05,1.3222443158156238e-05,1.570513632032089e-05,1.831925146689173e-05,2.0984998627682216e-05,2.3607213734067045e-05,2.6080417228513397e-05,2.8295524316490628e-05,3.014769208675716e-05,3.1544459488941357e-05,3.2413398002972826e-05,3.2708336220821366e-05,3.2413398002972826e-05,3.1544459488941357e-05,3.014769208675716e-05,2.8295524316490628e-05,2.6080415409523994e-05,2.360721555305645e-05,2.0984998627682216e-05,1.831925146689173e-05,1.570513632032089e-05,1.322244406765094e-05,1.0932474651781376e-05,8.87693022377789e-06,7.078572707541753e-06,5.543295173993101e-06,4.263151822669897e-06,3.219845666535548e-06,2.3882607820269186e-06,1.7396902194377617e-06,1.2445332231436623e-06,8.743524517740298e-07,6.03271644195047e-07,4.087770832938986e-07,2.720246072840382e-07,1.7777826144538267e-07,1.1410337918960067e-07,7.192308260073332e-08,4.4523410736019287e-08,2.7068189467627235e-08,1.6161461502406382e-08,9.476601725566525e-09,5.4572639740513296e-09,3.0863636091282842e-09,1.7142269825853873e-09,9.35056032602688e-10,5.009031522895668e-10,2.635209828127927e-10,1.3615075733497406e-10,6.908218441736835e-11,3.442316570678727e-11,1.6845011496791074e-11,8.095137407626574e-12,3.82037370488808e-12,1.770564597713964e-12,8.058178148188933e-13,3.6014046562657387e-13,1.5804696960886044e-13,6.807896531669383e-14,2.871612114221066e-14,1.168262399797379e-14,4.118015420985022e-15
9.649795746540304e-15,2.7304044374304275e-14,6.68938306982135e-14,1.5804696960886044e-13,3.656671048856558e-13,8.304826553014177e-13,1.8522110928342883e-12,4.056924501200099e-12,8.72687512532e-12,1.843660467348851e-11,3.825316105543486e-11,7.795093737161807e-11,1.560076512419073e-10,3.066504827842209e-10,5.919932322129284e-10,1.1224504659068657e-09,2.090241313368324e-09,3.82301301726784e-09,6.867461266324426e-09,1.211625821895268e-08,2.099535123534224e-08,3.57322456068232e-08,5.972830763312231e-08,9.805789602523873e-08,1.5811285436484468e-07,2.5039958018169273e-07,3.8947644043219043e-07,5.949896149104461e-07,8.927240742195863e-07,1.3155397482478293e-06,1.9040071492781863e-06,2.7065127596870298e-06,3.7785691802127985e-06,5.181068900128594e-06,6.977261818974512e-06,9.228330782207195e-06,1.1987611287622713e-05,1.5293699107132852e-05,1.9162916942150332e-05,2.3581911591463722e-05,2.850123019015882e-05,3.38309801009018e-05,3.943946649087593e-05,4.515565888141282e-05,5.0775863201124594e-05,5.6074553867802024e-05,6.081871106289327e-05,6.478447176050395e-05,6.77745629218407e-05,6.963447231100872e-05,7.026571984170005e-05,6.963447231100872e-05,6.77745629218407e-05,6.478447903646156e-05,6.081871106289327e-05,5.6074553867802024e-05,5.07758668391034e-05,4.515565888141282e-05,3.943947012885474e-05,3.3830983738880605e-05,2.8501232009148225e-05,2.3581913410453126e-05,1.9162922399118543e-05,1.5293700926122256e-05,1.1987613106612116e-05,9.228331691701896e-06,6.977262273721863e-06,5.1810698096232954e-06,3.7785691802127985e-06,2.706512987060705e-06,1.904007262965024e-06,1.315539861934667e-06,8.927240742195863e-07,5.949896149104461e-07,3.8947644043219043e-07,2.5039958018169273e-07,1.5811284015398996e-07,9.805788181438402e-08,5.97282934222676e-08,3.573224205410952e-08,2.0995347682628562e-08,1.211625733077426e-08,6.867460378146006e-09,3.82301212908942e-09,2.090240869279114e-09,1.1224502438622608e-09,5.919931767017772e-10,3.066504550286453e-10,1.560076373641195e-10,7.795092349383026e-11,3.825315758598791e-11,1.8436602938765034e-11,8.72687512532e-12,4.056924501200099e-12,1.852210875993854e-12,8.304826553014177e-13,3.656670777806015e-13,1.580469560563333e-13,6.689382392194992e-14,2.730403929210659e-14,9.64979405247441e-15
2.2190459037885017e-14,6.262672265543515e-14,1.5294161065642492e-13,3.6014046562657387e-13,8.304827095115264e-13,1.8800325879420043e-12,4.1797524642783745e-12,9.12678613240736e-12,1.957383560791115e-11,4.1231518199680295e-11,8.530639389325856e-11,1.733547472237973e-10,3.460146058564817e-10,6.783594796999637e-10,1.3062736448077317e-09,2.4706925394468726e-09,4.590023028328005e-09,8.375747206912365e-09,1.501224566879955e-08,2.6429052724097346e-08,4.570162204231565e-08,7.762395881627526e-08,1.295012310720267e-07,2.1220994028681162e-07,3.4156292372244934e-07,5.399931524152635e-07,8.385281944356393e-07,1.278963168260816e-06,1.9160568172083003e-06,2.819471774273552e-06,4.075069682585308e-06,5.785076609754469e-06,8.066565897024702e-06,1.1047721272916533e-05,1.4861404451949056e-05,1.9635817807284184e-05,2.5482317141722888e-05,3.248092980356887e-05,4.066458859597333e-05,5.000365854357369e-05,6.039256913936697e-05,7.164082489907742e-05,8.347032417077571e-05,9.552064148010686e-05,0.00010736315743997693,0.00011852379248011857,0.0001285131147596985,0.00013686124293599278,0.00014315429143607616,0.0001470682182116434,0.0001483965024817735,0.0001470682182116434,0.00014315429143607616,0.00013686124293599278,0.00012851310020778328,0.00011852379248011857,0.00010736315743997693,9.552064875606447e-05,8.347032417077571e-05,7.164082489907742e-05,6.0392572777345777e-05,5.000366581953131e-05,4.066459950990975e-05,3.248092980356887e-05,2.548231896071229e-05,1.9635819626273587e-05,1.4861407180433162e-05,1.1047722182411235e-05,8.066566806519404e-06,5.785076609754469e-06,4.075070137332659e-06,2.8194720016472274e-06,1.9160570445819758e-06,1.278963168260816e-06,8.385281944356393e-07,5.399931524152635e-07,3.415628953007399e-07,2.122099260759569e-07,1.29501216861172e-07,7.762394460542055e-08,4.570161848960197e-08,2.6429050947740507e-08,1.501224566879955e-08,8.375746318733945e-09,4.5900221401495855e-09,2.4706920953576628e-09,1.3062734227631267e-09,6.783594796999637e-10,3.460145781009061e-10,1.7335473334600948e-10,8.530638695436465e-11,4.1231518199680295e-11,1.9573833873187674e-11,9.126785265045623e-12,4.1797524642783745e-12,1.8800325879420043e-12,8.304826010913091e-13,3.6014046562657387e-13,1.5294159710389776e-13,6.262672265543515e-14,2.2190457343819123e-14
5.009442296741162e-14,1.4102564602214152e-13,3.433265499154514e-13,8.058178690290019e-13,1.8522110928342883e-12,4.1797524642783745e-12,9.263928166247659e-12,2.0167706046847478e-11,4.312637746917147e-11,9.05855460087146e-11,1.8689917669068024e-10,3.7878361558441043e-10,7.540716384646373e-10,1.4745976661956206e-09,2.832538203989543e-09,5.3446642667154265e-09,9.906234055279128e-09,1.8036033111457073e-08,3.2256576076861165e-08,5.6668341130716726e-08,9.779299858792001e-08,1.657753472272816e-07,2.76042953828437e-07,4.5152046368457377e-07,7.254734555317555e-07,1.145007104241813e-06,1.7751561927070725e-06,2.7033706828660797e-06,4.044028173666447e-06,5.942389634583378e-06,8.5771953308722e-06,1.2160891856183298e-05,1.6936362953856587e-05,2.316905010957271e-05,3.11335243168287e-05,4.109405927010812e-05,5.327939288690686e-05,6.78527940181084e-05,8.487956074532121e-05,0.0001042952062562108,0.0001258781412616372,0.00014923131675459445,0.00017377700714860111,0.00019876805890817195,0.0002233170671388507,0.0002464436402078718,0.000267136434558779,0.00028442509938031435,0.0002974552335217595,0.00030555823468603194,0.00030830796458758414,0.00030555823468603194,0.0002974552335217595,0.0002844251284841448,0.000267136434558779,0.0002464436402078718,0.00022331708169076592,0.00019876805890817195,0.00017377702170051634,0.00014923131675459445,0.0001258781412616372,0.00010429522080812603,8.487956802127883e-05,6.78527940181084e-05,5.3279400162864476e-05,4.1094062908086926e-05,3.1133527954807505e-05,2.3169051928562112e-05,1.6936362953856587e-05,1.2160892765678e-05,8.577196240366902e-06,5.942390089330729e-06,4.044028173666447e-06,2.7033706828660797e-06,1.7751560790202348e-06,1.145007104241813e-06,7.254733418449177e-07,4.515203784194455e-07,2.760429254067276e-07,1.6577533301642688e-07,9.779299148249265e-08,5.6668341130716726e-08,3.2256572524147487e-08,1.8036033111457073e-08,9.906233167100709e-09,5.344662934447797e-09,2.8325375378557283e-09,1.4745975551733181e-09,7.540715274423349e-10,3.787835878288348e-10,1.8689916281289243e-10,9.05855390698207e-11,4.312637399972452e-11,2.0167704312124002e-11,9.263926431524183e-12,4.1797520305975056e-12,1.852210875993854e-12,8.058177606087846e-13,3.433265499154514e-13,1.4102564602214152e-13,5.009442296741162e-14
1.1102417948752677e-13,3.117973544283781e-13,7.567664485515213e-13,1.7705647061341812e-12,4.056924501200099e-12,9.12678613240736e-12,2.0167704312124002e-11,4.377695428381401e-11,9.334547024231199e-11,1.9552554020307866e-10,4.023270050446115e-10,8.132472473221242e-10,1.6148637982382752e-09,3.150073091262584e-09,6.036402044884426e-09,1.1363432861344336e-08,2.1014326279100715e-08,3.8176537486833695e-08,6.813228736746169e-08,1.1944960931487003e-07,2.0572721837197605e-07,3.4807561632987927e-07,5.78535150452808e-07,9.446251851841225e-07,1.5151723573580966e-06,2.3874615635577356e-06,3.6955700579710538e-06,5.6194799071818125e-06,8.394196811423171e-06,1.231768874276895e-05,1.7755995941115543e-05,2.5143470338662155e-05,3.497585203149356e-05,4.7793950216146186e-05,6.415606185328215e-05,8.459820674033836e-05,0.00010958271013805643,0.00013943729572929442,0.0001742892782203853,0.00021400107652880251,0.0002581152075435966,0.00030581766623072326,0.00035592771018855274,0.0004069213173352182,0.00045699102338403463,0.0005041418480686843,0.0005463173147290945,0.0005815458134748042,0.0006080919411033392,0.0006245978293009102,0.0006301988614723086,0.0006245978293009102,0.0006080919411033392,0.0005815458716824651,0.0005463173729367554,0.0005041418480686843,0.0004569910524878651,0.00040692134643904865,0.00035592771018855274,0.00030581766623072326,0.0002581152075435966,0.00021400107652880251,0.00017428929277230054,0.00013943731028120965,0.00010958271741401404,8.459821401629597e-05,6.415606185328215e-05,4.779395385412499e-05,3.497585203149356e-05,2.514347215765156e-05,1.7755997760104947e-05,1.2317689652263653e-05,8.394196811423171e-06,5.6194799071818125e-06,3.6955700579710538e-06,2.3874615635577356e-06,1.515172243671259e-06,9.446251283407037e-07,5.78535150452808e-07,3.4807558790816984e-07,2.0572721837197605e-07,1.1944960931487003e-07,6.813228026203433e-08,3.8176533934120016e-08,2.1014324502743875e-08,1.1363431084987496e-08,6.036401156706006e-09,3.1500726471733742e-09,1.6148635761936703e-09,8.132471918109729e-10,4.0232692177788465e-10,1.9552551244750305e-10,9.334545636452418e-11,4.37769473449201e-11,2.0167704312124002e-11,9.126785265045623e-12,4.05692406751923e-12,1.7705644892937467e-12,7.567663401313041e-13,3.1179732732332377e-13,1.1102417271126319e-13
2.4158003071941825e-13,6.768499606277234e-13,1.637941518528585e-12,3.820374138568949e-12,8.72687512532e-12,1.957383560791115e-11,4.312637746917147e-11,9.334547024231199e-11,1.984881980998665e-10,4.146397669657631e-10,8.50951031861058e-10,1.71568514950593e-09,3.398378467522889e-09,6.613150471679319e-09,1.2642956903619051e-08,2.3746149935277572e-08,4.3816992700840274e-08,7.943229007878472e-08,1.41467509706672e-07,2.475262590451166e-07,4.2549100953692687e-07,7.185608410509303e-07,1.192174750030972e-06,1.9432054614298977e-06,3.111709020231501e-06,4.895301572105382e-06,7.5658722380467225e-06,1.1487784831842873e-05,1.713602068775799e-05,2.511184720788151e-05,3.615270907175727e-05,5.113226507091895e-05,7.104602264007553e-05,9.697805217001587e-05,0.00013004530046600848,0.0001713175734039396,0.00022171434829942882,0.0002818829379975796,0.00035206731990911067,0.00043197954073548317,0.0005206908681429923,0.0006165594677440822,0.0007172112818807364,0.0008195878472179174,0.0009200664353556931,0.0010146528948098421,0.0010992329334840178,0.0011698638554662466,0.0012230772990733385,0.0012561606708914042,0.00126738625112921,0.0012561606708914042,0.0012230772990733385,0.0011698638554662466,0.0010992329334840178,0.0010146528948098421,0.0009200664353556931,0.0008195878472179174,0.0007172113982960582,0.0006165594677440822,0.0005206908681429923,0.0004319795698393136,0.0003520673490129411,0.00028188296710141003,0.00022171434829942882,0.00017131758795585483,0.00013004530046600848,9.697805217001587e-05,7.104602264007553e-05,5.1132268708897755e-05,3.615270907175727e-05,2.5111849026870914e-05,1.713602068775799e-05,1.1487783922348171e-05,7.565871783299372e-06,4.895301572105382e-06,3.1117087928578258e-06,1.9432054614298977e-06,1.192174750030972e-06,7.185607842075115e-07,4.2549098111521744e-07,2.4752623062340717e-07,1.4146749549581727e-07,7.943227586793e-08,4.3816989148126595e-08,2.3746146382563893e-08,1.2642955127262212e-08,6.613150027590109e-09,3.398378467522889e-09,1.7156850384836275e-09,8.509509208387556e-10,4.1463971145461187e-10,1.984881703442909e-10,9.334545636452418e-11,4.312637399972452e-11,1.9573833873187674e-11,8.72687512532e-12,3.820373271207211e-12,1.6379413016881506e-12,6.768498522075062e-13,2.4158000361436394e-13
5.16091076124825e-13,1.4426604442313584e-12,3.4811493965225537e-12,8.095138274988312e-12,1.8436606408211986e-11,4.1231518199680295e-11,9.05855460087146e-11,1.9552554020307866e-10,4.146397669657631e-10,8.639022275325203e-10,1.768425073045421e-09,3.556631433809798e-09,7.027853410335183e-09,1.3643920659944797e-08,2.6024904897781198e-08,4.87722857656081e-08,8.980310894912691e-08,1.624590453275232e-07,2.88755671817853e-07,5.042558086643112e-07,8.651758776068164e-07,1.4584458085664664e-06,2.4155031042027986e-06,3.930568709620275e-06,6.283944912865991e-06,9.870459507510532e-06,1.52324209921062e-05,2.3095413780538365e-05,3.4403787140036e-05,5.035108551965095e-05,7.23989141988568e-05,0.00010227609891444445,0.00014194943651091307,0.00019355700351297855,0.00025929746334441006,0.0003412717196624726,0.0004412790876813233,0.0005605780170299113,0.0006996276206336915,0.0008578368579037488,0.0010333514073863626,0.0012229136191308498,0.0014218272408470511,0.0016240529948845506,0.001822447287850082,0.00200914079323411,0.0021760340314358473,0.0023153701331466436,0.0024203271605074406,0.0024855725932866335,0.002507709665223956,0.0024855725932866335,0.0024203273933380842,0.0023153701331466436,0.0021760340314358473,0.00200914079323411,0.001822447287850082,0.0016240531112998724,0.001421827357262373,0.0012229136191308498,0.0010333514073863626,0.0008578369161114097,0.0006996276206336915,0.0005605780170299113,0.0004412790876813233,0.00034127169055864215,0.00025929746334441006,0.00019355698896106333,0.00014194943651091307,0.00010227609891444445,7.23989141988568e-05,5.035108915762976e-05,3.4403783502057195e-05,2.3095413780538365e-05,1.52324209921062e-05,9.87045859801583e-06,6.28394445811864e-06,3.930568254872924e-06,2.415502876829123e-06,1.458445581192791e-06,8.651757639199786e-07,5.042557518208923e-07,2.88755671817853e-07,1.6245903111666848e-07,8.980310184369955e-08,4.8772282212894424e-08,2.602490312142436e-08,1.3643919771766377e-08,7.027852966245973e-09,3.556631433809798e-09,1.768424851000816e-09,8.639021720213691e-10,4.146397392101875e-10,1.9552551244750305e-10,9.05855390698207e-11,4.1231518199680295e-11,1.8436602938765034e-11,8.095137407626574e-12,3.4811491796821192e-12,1.4426603358111412e-12,5.160910219147163e-13
